,bthigh,bshin,bfoot,fthigh,fshin,ffoot
0,0.02541456086444274,-0.016583128880809483,0.017378903580758383,0.05071980219317963,-0.005285304605352499,-0.014178422523297547
1,0.025720279782747456,-0.05522404325935382,-0.03858252389845307,0.04235320265686217,0.0172673146340604,-0.0331499870214097
2,-0.00531299695952564,0.0035158154720532266,-0.1240690437139498,0.05623995201147704,0.005626119032311932,-0.04605217648309821
3,-0.037697757243006766,0.017653286302369862,-0.16717250300663225,0.10182895495202074,-0.12281964488348873,-0.09526979443818366
4,-0.06343123584650862,0.0001988352475228378,-0.12837738915345248,0.11931966927672466,-0.20286911942018024,-0.1503612791716114
5,-0.05622359954118045,-0.02792857238360845,-0.07698417216560902,0.07183108669328715,-0.16482440642882096,-0.16353267333462343
6,-0.012917420265876941,-0.04942112193658016,-0.0660587668013624,0.031125666488640756,-0.08980513549031387,-0.14517236461394928
7,0.013993888936558199,-0.04031098862731174,-0.06993306711778893,0.023944994007459967,-0.05191238199487597,-0.12024616252372478
8,0.006486723336052273,-0.008805804563280718,-0.054114301915953664,0.03200017443675504,-0.06226086404849051,-0.09533401459612169
9,-0.0017410349988935887,0.00928524054478254,-0.03560179649466639,0.043581070242395846,-0.08542515419813058,-0.08459838326513097
10,0.0012162828577592037,0.00633909664919359,-0.025187440767062627,0.046816490903212264,-0.09843629606522682,-0.0880371689083304
11,0.00930961554386241,-0.0028183569495264372,-0.02377511243583081,0.041604821246214944,-0.0998454715140399,-0.09340304881938115
12,0.014772800453211273,-0.004590508403423559,-0.028746731145199694,0.03388538763200883,-0.09673119151375535,-0.09767029086984895
13,0.01618785034984964,3.2760137130417866e-05,-0.03560917974731694,0.027586846892166644,-0.09751186752721155,-0.10124913320259579
14,0.01478553986684129,0.004546904181498836,-0.0406386216881132,0.02288884204546914,-0.10460319212839947,-0.10441866542846936
15,0.01249318333645018,0.0058604671197444785,-0.04207954702409437,0.018040143854098745,-0.11370908746880158,-0.10809870294077016
16,0.01133744158281464,0.00489971391226157,-0.041388339321402824,0.012554089382365642,-0.11998921923159413,-0.11282177800032955
17,0.011914567628265812,0.003991812691812717,-0.04063440898470048,0.007265920288221518,-0.1227713435100469,-0.11706624405667272
18,0.013647939160387236,0.004160615949205783,-0.03975382768733844,0.0030439137534638405,-0.12371705659323884,-0.11952191822233277
19,0.015634876350519557,0.00533937839419352,-0.03757142794096731,0.0004855389064557946,-0.12439080722640013,-0.12065545975608835
20,0.017417565488038696,0.007087709189457577,-0.03386643006960103,-0.0006137554381966982,-0.12537879759583254,-0.12125340307572337
21,0.019394302970224427,0.008692665632917047,-0.029780613875011998,-0.0008330433807441329,-0.12648088843881905,-0.12182485440818398
22,0.021727542598221006,0.009985367729685888,-0.026425714319889174,-0.0009211166728135758,-0.12722359699424368,-0.12254503340607883
23,0.02410956842105958,0.011186897397749944,-0.02420022855946584,-0.0012941526442179804,-0.12764127050172858,-0.12327695885143529
24,0.02612137066902965,0.012466644771218276,-0.022887647069563356,-0.0019685166445347142,-0.12820378495902665,-0.1239847850313407
25,0.027555526249207124,0.01373676114461362,-0.022158383963088536,-0.002907297654650633,-0.1292707386713502,-0.12472819424187238
26,0.02850940982258924,0.014755337883729881,-0.021845243254131716,-0.0041446325788716855,-0.1308058277616517,-0.1256112486770212
27,0.029179813940024456,0.015438238564944003,-0.021866166591787122,-0.00567390554863699,-0.1325248008305931,-0.1267007519524935
28,0.0297157952527215,0.01588605859698612,-0.02210119375202083,-0.0073816090713223525,-0.13417975943638671,-0.12797902277832487
29,0.030188632017033302,0.016258451094664873,-0.022348207652109733,-0.00909609709920369,-0.13565446611662726,-0.12933956927251375
30,0.03064059521910127,0.016651774851172012,-0.022385939014497296,-0.010662053380366588,-0.13692090566750748,-0.13063908521249226
31,0.031122293579174894,0.01707952366024805,-0.022074191112753508,-0.011986520639659754,-0.1379654262848993,-0.1317681213689461
32,0.031693296018064504,0.017517555611108244,-0.02142221831421373,-0.013033908857648093,-0.13877071311688546,-0.13268814886653105
33,0.032383166808561674,0.01796029493197128,-0.020542750561939313,-0.013817884145522466,-0.13933481404078116,-0.13341902965688937
34,0.03317954269313973,0.01839247292301623,-0.019583332133388944,-0.014395835210159328,-0.13971817219564514,-0.13399250551326444
35,0.03400250186415749,0.018832658475673357,-0.01864605949864615,-0.014839255854839476,-0.1400201268507542,-0.13444078110240862
36,0.03477238138801144,0.0193007675646356,-0.017813909642234345,-0.015206274445178403,-0.14033698871199762,-0.1348051306844178
37,0.03544699920345094,0.019779193269838072,-0.01714799637338571,-0.01555407272923818,-0.14072168539598742,-0.13514005869864582
38,0.03601838355436664,0.02022552919912909,-0.016671869982124065,-0.015934180163350447,-0.14117892957394257,-0.13548982134589715
39,0.036494492487196016,0.020609149807921376,-0.016369243635141383,-0.016377864346405622,-0.141684090025624,-0.1358722245692975
40,0.03688942046817757,0.020925389781240037,-0.016196226064873708,-0.01688534065616252,-0.14220565795725448,-0.13628429406458287
41,0.03722358344348754,0.021180597027774025,-0.01610044391246677,-0.01743401135958543,-0.14271754123182792,-0.13671511859943627
42,0.03751151298817564,0.021395473145301706,-0.0160225798638336,-0.017988202824408415,-0.14320297973521443,-0.137147725657961
43,0.03776806409474552,0.021591439492663407,-0.01591557646513021,-0.018510868604881787,-0.14365108322653772,-0.13756429931788844
44,0.03801223582837393,0.021778172257361346,-0.015755997655706604,-0.018977283833246275,-0.1440503916753613,-0.1379516972321028
45,0.03826574150735122,0.02194966318896076,-0.015547816443949581,-0.019381832525092756,-0.1443893540279865,-0.13830240635251337
46,0.03853451585436462,0.022109284049670334,-0.015303247507869579,-0.019728609219805477,-0.14466526621563336,-0.13861004252667614
47,0.03881171480789835,0.02226812361717671,-0.015039628671608065,-0.02002226787647013,-0.14489013459193226,-0.1388727497588496
48,0.039085461974313146,0.02243245716091817,-0.014774979671570397,-0.020270071298978065,-0.14508455330503817,-0.13909643561794469
49,0.03934473578810624,0.02259987452756177,-0.014524668435495028,-0.020483719788725263,-0.145267783676018,-0.13929102322892103
50,0.039582887386540755,0.022763186201110508,-0.014301307110248412,-0.020677707482406004,-0.14545056478808724,-0.13946674030963138
51,0.0397980762453923,0.02291554457830126,-0.014114026405061236,-0.02086492469067056,-0.145634823321532,-0.1396323312154222
52,0.039990912847193055,0.023053371017740822,-0.013965595267728316,-0.021053160434943926,-0.145818288203414,-0.13979379206624767
53,0.040162329760339704,0.023176469059953228,-0.013850814394827566,-0.021244227518277037,-0.14599877169483386,-0.13995352593980692
54,0.04031362253573365,0.023286433130349768,-0.013758954533846054,-0.02143555729509844,-0.14617489196953015,-0.14011090757597705
55,0.04044768159652687,0.02338498824591461,-0.01367866969016128,-0.021622696674474057,-0.1463445252686632,-0.14026390383101406
56,0.040569171099970394,0.02347349760709911,-0.013601700443942185,-0.021801270042830126,-0.14650405041995218,-0.1404103732322242
57,0.04068303651349451,0.023553450358217654,-0.013523575543616401,-0.021967857531009806,-0.14664961362434198,-0.14054844159778127
58,0.04079269624222513,0.023626870087514063,-0.013442482970901426,-0.022120164078004365,-0.14677915898622007,-0.1406764269903548
59,0.040899350196601916,0.023695992004340343,-0.013358192732059791,-0.02225707924715762,-0.1468933217194194,-0.14079305487494997
60,0.04100261480063651,0.023762470485715764,-0.013271798986500506,-0.02237882633374193,-0.1469946736205834,-0.14089793895466182
61,0.04110157257297895,0.023826886422796796,-0.013185677363299456,-0.022486964913966154,-0.14708626484069484,-0.1409918472573985
62,0.04119541748858916,0.02388891222012,-0.013103002751874362,-0.02258401185365455,-0.1471706196751554,-0.1410764383616688
63,0.04128350722341018,0.02394789756741518,-0.0130267308909829,-0.02267278156402258,-0.14724951839413716,-0.14115368342971793
64,0.04136528647965554,0.02400330708064865,-0.012958702342445108,-0.022755703049666044,-0.14732424751324685,-0.14122533094202985
65,0.04144033294119148,0.024054872114926504,-0.01289929346863891,-0.02283446113317146,-0.14739573391567506,-0.1412926616220741
66,0.04150858036703726,0.0241024935119939,-0.012847704784368422,-0.022909950562027,-0.14746446334509103,-0.14135649547960139
67,0.04157046586122692,0.024146155727758734,-0.012802519547886445,-0.022982444055201265,-0.14753038375057245,-0.1414172757308631
68,0.04162682286379266,0.02418597703712631,-0.012762157976379447,-0.023051793728938248,-0.14759300040983422,-0.14147515191012597
69,0.041678636915989616,0.0242222592163877,-0.012725154735322331,-0.02311760337913206,-0.14765168781308974,-0.14153003298665115
70,0.04172678195684801,0.024255485296163386,-0.01269028653536156,-0.023179392218430385,-0.147705998770821,-0.14158167707506494
71,0.041771909851977165,0.024286191675307937,-0.012656678576502465,-0.023236751695856473,-0.14775581524286904,-0.14162983215384253
72,0.04181444667156234,0.024314844408374524,-0.012623874862070119,-0.023289487345460384,-0.1478013149494721,-0.1416743541209087
73,0.041854651282718675,0.024341767224731397,-0.01259185399154168,-0.02333767322794587,-0.1478428644260325,-0.14171526811322296
74,0.04189264433931334,0.02436715540663069,-0.01256090793757802,-0.02338163630505747,-0.1478809119264929,-0.14175277022114424
75,0.04192845598365351,0.024391100962261717,-0.012531479593860858,-0.023421858057557515,-0.1479159373115013,-0.14178718131217866
76,0.04196204183691991,0.024413649406447288,-0.012503972890951735,-0.023458883643147153,-0.14794841149080074,-0.14181886927070741
77,0.041993345111706284,0.024434814547696946,-0.01247865169387279,-0.023493222187455746,-0.14797876072001684,-0.14184819721785183
78,0.042022348289536424,0.02445459160416533,-0.012455594324233819,-0.023525301494528833,-0.14800730938398088,-0.14187549592515425
79,0.04204910321281683,0.024472978036501596,-0.01243471225186034,-0.023555446577217868,-0.14803425062876524,-0.14190103763015188
80,0.04207374909954591,0.02448999673834452,-0.012415812200663083,-0.02358386284485162,-0.14805966446606625,-0.14192501696213106
81,0.04209647592109413,0.024505702215314597,-0.012398624398938926,-0.02361065477835525,-0.14808355708605475,-0.1419475676737277
82,0.04211748565141236,0.024520183567287787,-0.012382838379144778,-0.02363585752810868,-0.14810591479935287,-0.1419687560650099
83,0.042136973212490304,0.024533561327167077,-0.012368162888128711,-0.023659464834242906,-0.14812674021851696,-0.14198859969881206
84,0.04215511186148194,0.024545962326877883,-0.012354366744013941,-0.02368146741123579,-0.14814605749908005,-0.14200711642178931
85,0.042172056879277574,0.024557489986911797,-0.012341303933273495,-0.023701881393378803,-0.1481639186505579,-0.14202433451863306
86,0.04218792462252727,0.024568235446611873,-0.012328903382135152,-0.023720762066495253,-0.148180401055788,-0.14204030230680936
87,0.04220279744611722,0.024578278443123276,-0.01231715470487685,-0.023738191652988343,-0.14819561919971372,-0.14205507703891407
88,0.042216722112558745,0.024587681472728454,-0.012306075098906001,-0.023754286861184387,-0.14820969812879167,-0.14206873954354643
89,0.04222973698395571,0.024596484481596948,-0.01229569623927543,-0.023769174987824767,-0.1482227617459024,-0.1420813855915545
90,0.04224187562263022,0.024604715309892458,-0.012286047707192984,-0.023782983908898363,-0.14823492244351816,-0.14209311392646776
91,0.042253168257069436,0.024612391792456396,-0.012277127969757695,-0.023795837163411857,-0.14824627329535567,-0.14210401678730064
92,0.04226365042327696,0.02461954146207792,-0.012268914517118848,-0.023807833005105698,-0.14825688985177538,-0.14211417426310913
93,0.04227336858376807,0.02462618786860377,-0.012261363538125208,-0.023819047847875953,-0.14826682797782148,-0.14212365789364734
94,0.042282374869317296,0.024632355022002783,-0.01225440996348376,-0.02382954356006397,-0.14827612484927782,-0.14213252142276825
95,0.04229072519014516,0.024638077629998752,-0.012247985566863889,-0.0238393613604911,-0.1482848090572287,-0.14214080215911715
96,0.042298478549823465,0.024643385825363833,-0.012242025615782809,-0.02384853325399712,-0.1482929037573168,-0.14214853564768964
97,0.042305691876886424,0.024648312784428573,-0.012236472956779931,-0.02385708383511011,-0.1483004348396781,-0.1421557481561775
98,0.042312411268420405,0.02465289086223517,-0.012231277075100369,-0.023865044880468013,-0.14830742528644,-0.14216246390306
99,0.04231867871184886,0.02465714917989347,-0.012226403336233265,-0.02387243898285977,-0.14831391200634053,-0.14216870877746807
100,0.042324525461536214,0.024661119491559805,-0.012221827376570227,-0.023879298840344017,-0.14831993012886532,-0.14217450968642742
101,0.04232998492046568,0.024664820815390832,-0.012217541351047684,-0.02388565904738796,-0.14832551644418915,-0.14217989645672183
102,0.042335072719504006,0.024668277786286382,-0.012213531882272257,-0.023891563079335598,-0.1483307048552903,-0.14218489726903558
103,0.042339817826854406,0.024671500755575483,-0.012209798179170136,-0.023897045738152822,-0.14833553129937402,-0.1421895402447257
104,0.04234423776648686,0.024674504972419856,-0.012206330328088606,-0.023902146498296792,-0.14834002086211343,-0.14219386086428157
